"csv_fid","csv_pid","csv_caption","csv_mime","csv_filename","csv_filepath","csv_status","csv_date","csv_date_y","csv_year_m"
"16883","2397","Rather than only employing agricultural engineers as they might have in the past, peanut growers profit from the input of thinkers and innovators with backgrounds in electrical, industrial, environmental, manufacturing and more.","image/jpeg","drought_tolerant_peanuts-105.jpg","public://uploads/2019/11/drought_tolerant_peanuts-105_0.jpg","Permanent","1573063084","2019","11"
"16901","2409","Jesse Jewell, a civil engineering Tech grad, was part of the reason Gainesville became known as the ""Poultry Capital of the World"".","image/png","jewell_blur_web.png","public://uploads/2019/11/jewell_blur_web.png","Permanent","1573491761","2019","11"
"16891","2419","""Our machine is able to scan and scrape the chicken to gather even more meat than the manual process,” said Britton, pictured above. “Even just a one percent yield change in the amount of meat produced in the processing plant equals $1 million in additional revenue. We can really measure the ROI this machine is giving companies.” ","image/jpeg","doug_britton.jpg","public://uploads/2019/11/doug_britton_0.jpg","Permanent","1573066485","2019","11"
"16899","2431","","image/png","gtech-blueprint-final.png","public://uploads/2019/11/gtech-blueprint-final.png","Permanent","1573488182","2019","11"
"16900","2433","The Grow Out Robot enables farmers to check for disease and remove eggs with very little human involvement.","image/jpeg","img_5187.jpg","public://uploads/2019/11/img_5187.jpg","Permanent","1573488689","2019","11"
"16904","2442","Damon Nix inside the facilities of Project Open Hand, which prepares and delivers 4,500 freshly meals a day to seniors and people with chronic diseases. GaMEP helped the nonprofit reduce the time it takes to find and prep a meal in their cooler from 45 minutes to 1 minute.
 
 ","image/jpeg","damon_nix_final.jpg","public://uploads/2019/11/damon_nix_final_0.jpg","Permanent","1573492033","2019","11"
"16905","2443","Driving much of the food and beverage industry’s growth in Georgia are companies of 50 or fewer employees. These are the makers of local craft beers, hometown jellies and artisan mustards.","image/jpeg","istock-500159904.jpg","public://uploads/2019/11/istock-500159904.jpg","Permanent","1573492216","2019","11"
"16906","2445","World Technology Ingredients (WTI) is a leader in the food safety and ingredient industry, working closely with food processors to enhance product flavor and boost product quality. PHOTOS COURTESY WTI","image/jpeg","f_mg_9960_goodflags.jpg","public://uploads/2019/11/f_mg_9960_goodflags.jpg","Permanent","1573492565","2019","11"
"16908","2452","","image/png","gtech-traffic-streets-final.png","public://uploads/2019/11/gtech-traffic-streets-final.png","Permanent","1573493336","2019","11"
"16909","2461","","image/jpeg","meg_pirkle9903.jpg","public://uploads/2019/11/meg_pirkle9903.jpg","Permanent","1573494166","2019","11"
"16911","2462","","image/jpeg","img_0181.jpg","public://uploads/2019/11/img_0181.jpg","Permanent","1573494371","2019","11"
"16912","2465","","image/jpeg","img_9921.jpg","public://uploads/2019/11/img_9921.jpg","Permanent","1573494371","2019","11"
"16915","2470","The swinging robot moves via ""brachiation"", which is the technical term used to describe the ways primates swing from tree to tree.","image/jpeg","tarzan-robot-field.jpg","public://uploads/2019/11/tarzan-robot-field.jpg","Permanent","1573660630","2019","11"
"16919","2480","The brachiating robot team shown during testing in a soybean field. (L-R: Jonathan Rogers, Georgia Tech; Ai-Ping Hu, GTRI; Adam Garlow, Mechanical Engineering undergraduate; Evan Davies, Robotics Ph.D. student; Siavash Farzan, Robotics Ph.D. student; Zenglu Li, University of Georgia; Clint Steketee, University of Georgia Plant Genetics Ph.D. student).","image/jpeg","tarzan-robot-team.jpg","public://uploads/2019/11/tarzan-robot-team_0.jpg","Permanent","1573661025","2019","11"
"16920","2484","Ai-Ping Hu (MS and PhD, Mechanical Engineering) is a researcher in the Food Processing Technology Division of GTRI.","image/png","ai_ping_final.png","public://uploads/2019/11/ai_ping_final_0.png","Permanent","1573661262","2019","11"
"16926","2488","A Flock Safety camera securely captures images while the proprietary machine learning algorithm identifies a vehicle fingerprint, including license plate, vehicle type and vehicle color.","image/jpeg","flock_safety.jpg","public://uploads/2019/11/flock_safety.jpg","Permanent","1573662513","2019","11"
"16925","2491","Garrett Langley, a 2009 electrical engineering alumnus and a HOPE scholarship recipient, is a co-founder of Flock Safety.","image/jpeg","img_0110.jpg","public://uploads/2019/11/img_0110_0.jpg","Permanent","1573662513","2019","11"
"16927","2497","The payload of the high altitude balloon includes several sensors and a small camera.","image/png","mercer_payload_1.png","public://uploads/2019/11/mercer_payload_1.png","Permanent","1573663967","2019","11"
"16928","2498","A view of the edge of space taken from the high-altitude balloon.","image/jpeg","mercer_view_from_balloon_at_edge_of_space.jpg","public://uploads/2019/11/mercer_view_from_balloon_at_edge_of_space.jpg","Permanent","1573663967","2019","11"
"16929","2505","","image/jpeg","mercer_in_production1_1.jpg","public://uploads/2019/11/mercer_in_production1_1.jpg","Permanent","1573664486","2019","11"
"16938","2519","School of Civil Engineering graduate Ben Turnipseed at a treatment facility in Columbus County, GA.","image/jpeg","turnipseed2.jpg","public://uploads/2019/11/turnipseed2.jpg","Permanent","1574090762","2019","11"
"16946","2532","","image/jpeg","founding_of_sw_-_major_a.a._case_copy.jpg","public://uploads/2019/11/founding_of_sw_-_major_a.a._case_copy.jpg","Permanent","1574093718","2019","11"
"16941","2533","","image/jpeg","1950s_raising_poles_3.jpg","public://uploads/2019/11/1950s_raising_poles_3.jpg","Permanent","1574093385","2019","11"
"16942","2534","","image/jpeg","history8.jpg","public://uploads/2019/11/history8.jpg","Permanent","1574093385","2019","11"
"16947","2538","","image/jpeg","1950s_carolina_special.jpg","public://uploads/2019/11/1950s_carolina_special.jpg","Permanent","1574094645","2019","11"
"16948","2545","","image/jpeg","jones_playing_st._andrews_1927.jpg","public://uploads/2019/11/jones_playing_st._andrews_1927.jpg","Permanent","1574096038","2019","11"
"16954","2551","","image/jpeg","1979president-jimmy-carter.jpg","public://uploads/2019/11/1979president-jimmy-carter.jpg","Permanent","1574096203","2019","11"
"16950","2554","","image/png","jewell_blur_web.png","public://uploads/2019/11/jewell_blur_web_0.png","Permanent","1574096038","2019","11"
"16953","2557","","image/jpeg","as16-113-18339orig.jpg","public://uploads/2019/11/as16-113-18339orig.jpg","Permanent","1574096203","2019","11"
"16957","2561","David Medrano
Nuclear & Radiological Engineering, 2018
Savannah, GA
U.S. Naval Officer","image/png","david_final.png","public://uploads/2019/11/david_final_0.png","Permanent","1574097666","2019","11"
"16956","2565","Noah Wolfert
Aerospace Engineering, 2019
Douglas, GA","image/png","noah_final.png","public://uploads/2019/11/noah_final.png","Permanent","1574097666","2019","11"
"16958","2568","Navila Akther
Industrial & Systems Engineering, 2018
Chamblee, GA
KPMG Associate","image/png","navila_final.png","public://uploads/2019/11/navila_final.png","Permanent","1574097833","2019","11"
"16959","2571","Alexandra Jenkins
Chemical Engineering, 2020
Senoia, GA","image/png","alexandria_final_1.png","public://uploads/2019/11/alexandria_final_1.png","Permanent","1574097833","2019","11"
"16960","2577","","image/png","fred_cook_final.png","public://uploads/2019/11/fred_cook_final.png","Permanent","1574099947","2019","11"
"16974","2580","","image/png","patterson-1200.png","public://uploads/2019/11/patterson-1200_0.png","Permanent","1574269600","2019","11"
"16994","2583","","image/jpeg","nickb_13-04-15_1015.jpg","public://uploads/2019/11/nickb_13-04-15_1015.jpg","Permanent","1574455677","2019","11"
"16996","2584","","image/jpeg","nickb_13-04-15_1403.jpg","public://uploads/2019/11/nickb_13-04-15_1403.jpg","Permanent","1574455677","2019","11"
"16995","2585","","image/jpeg","nickb_13-04-15_1374.jpg","public://uploads/2019/11/nickb_13-04-15_1374.jpg","Permanent","1574455677","2019","11"
"16997","2586","","image/jpeg","nickb_13-04-15_1416.jpg","public://uploads/2019/11/nickb_13-04-15_1416.jpg","Permanent","1574455677","2019","11"
"16998","2587","","image/jpeg","nickb_13-04-15_1435.jpg","public://uploads/2019/11/nickb_13-04-15_1435.jpg","Permanent","1574455677","2019","11"
"16999","2588","","image/jpeg","nickb_13-04-15_1530.jpg","public://uploads/2019/11/nickb_13-04-15_1530.jpg","Permanent","1574455677","2019","11"
"17000","2589","","image/jpeg","nickb_13-04-15_1548.jpg","public://uploads/2019/11/nickb_13-04-15_1548.jpg","Permanent","1574455677","2019","11"
"17025","2605","Sherman is working in the Structural Engineering and Materials Lab. His research focuses on the testing of large-scale steel structures and the emerging technologies that we can use to inspect, repair, and build bridges.","image/jpeg","bridge_image.jpg","public://uploads/2019/12/bridge_image.jpg","Permanent","1576533280","2019","12"
"17044","2621","Dr. Stephen Ruffin, director of GSGC and professor in the School of Aerospace Engineering at Georgia Tech","image/png","ruffin.png","public://uploads/2020/01/ruffin.png","Permanent","1577997749","2020","01"
"17046","2630","John Young boards Gemini 10 on launch day (July 18, 1966).","image/jpeg","john_young_3.jpg","public://uploads/2020/01/john_young_3_0.jpg","Permanent","1578063326","2020","01"
"17070","2647","Alahna and her team during her summer internship at IvySys","image/jpeg","alahna_at_internship.jpg","public://uploads/2020/01/alahna_at_internship.jpg","Permanent","1579192094","2020","01"
"17078","2653","Student (Olivia Lodise) on a mountain-top in Taiwan.","image/jpeg","lodise_olivia.ramblin.taiwan.jpg","public://uploads/2020/01/lodise_olivia.ramblin.taiwan.jpg","Permanent","1579722795","2020","01"
"17084","2673","Mazumdar coaches a student in the Sensing Technologies Laboratory.","image/jpeg","img_3836.jpg","public://uploads/2020/01/img_3836_1.jpg","Permanent","1579892883","2020","01"
"17092","2677","","image/jpeg","emelianov-700x.jpg","public://uploads/2020/01/emelianov-700x.jpg","Permanent","1580220425","2020","01"
"17095","2678","","image/jpeg","croslandtower2.jpg","public://uploads/2020/01/croslandtower2.jpg","Permanent","1580221857","2020","01"
"17096","2679","","image/jpeg","croslandtower6.jpg","public://uploads/2020/01/croslandtower6.jpg","Permanent","1580221857","2020","01"
"17097","2681","","image/jpeg","library_chandelier_1.jpg","public://uploads/2020/01/library_chandelier_1.jpg","Permanent","1580222016","2020","01"
"17098","2683","","image/jpeg","radio_dish_wb_adjusted.jpg","public://uploads/2020/01/radio_dish_wb_adjusted.jpg","Permanent","1580222016","2020","01"
"17100","2685","","image/jpeg","tech_tower_from_ncr_parking.jpg","public://uploads/2020/01/tech_tower_from_ncr_parking.jpg","Permanent","1580222071","2020","01"
"17101","2687","","image/jpeg","semi_mystery_sculpture.jpg","public://uploads/2020/01/semi_mystery_sculpture.jpg","Permanent","1580222175","2020","01"
"17102","2688","","image/jpeg","coda_building_vertical_3.jpg","public://uploads/2020/01/coda_building_vertical_3.jpg","Permanent","1580222175","2020","01"
"17122","2695","MSE alumnus Yancey Riddle, Ph.D., COO, of Northshore Technology","image/jpeg","riddle_450px.jpg","public://uploads/2020/02/riddle_450px.jpg","Permanent","1581360182","2020","02"
"17120","2709","Ethos Medical founders (from left to right): Cassidy Wang, Dev Mandavia, and Lucas Muller.","image/jpeg","_dsc0522.jpg","public://uploads/2020/02/_dsc0522.jpg","Permanent","1581354269","2020","02"
"17140","2711","This device, designed and created by Ethos Medical, will help medical professionals to administer a lumbar puncture procedure with accuracy and minimal complications. ","image/png","ethos-webhero_1.png","public://uploads/2020/02/ethos-webhero_1.png","Permanent","1581961193","2020","02"
"17132","2720","","image/jpeg","susan-vertical.jpg","public://uploads/2020/02/susan-vertical.jpg","Permanent","1581438921","2020","02"
"17133","2724","","image/jpeg","shapiro.jpg","public://uploads/2020/02/shapiro.jpg","Permanent","1581438921","2020","02"
"17131","2726","","image/jpeg","kurfess-large.jpg","public://uploads/2020/02/kurfess-large.jpg","Permanent","1581438921","2020","02"
"17136","2730"," 
College of Engineering Alumni Awards Induction Ceremony

Guest Host: Wonya Lucas, IE ’83,President and CEO of Public Broadcasting Atlanta
Saturday, April 18, 2020, Reception 6:00 p.m., Dinner 7:00 p.m.
Flourish, 3143 Maple Drive, Atlanta, Georgia 30305 (404.869.8858)
Cocktail Attire
Additional details are available by contacting Bridgett Cruse at 404.385.7361 or alumni-awards@coe.gatech.edu

2020 Inductees

Engineering Hall of Fame: David L. Bailey, Jennifer P. Bailey, David Flanagan, Bo Godbold, Agustin A. Ramirez, Robert M. Torras, Sr., Roland M. Toups, Carolyn (Lyn) D. Wylder, Ronald L. Yancey
Academy of Distinguished Engineering Alumni: Ashlee Townsend Cribb, Dennis M. Frendahl, John Axalla Godbold, Calvin Mackie, Emmy Montanye, Angela Gill Nelms, Carmel Ortiz
Council of Outstanding Young Engineering Alumni: Patrick T. Biltgen, Alexia B. Borden, Christopher E. Brazell, Keith Hearon, Garrett Langley, Chip Wade
Dean’s Appreciation Award: Bill and Penny George
Dean’s Impact Award: Samantha Becker and Shannon Evanchec, TruePani, Inc.
","image/png","aaic2020_invitation_web-2.png","public://uploads/2020/02/aaic2020_invitation_web-2.png","Permanent","1581537644","2020","02"
"17138","2733","AE professor Koki Ho has received an NSF CAREER Award.","image/jpeg","koki_ho.jpg","public://uploads/2020/02/koki_ho.jpg","Permanent","1581688483","2020","02"
"17145","2741","","image/png","susan_burns_2019.png","public://uploads/2020/02/susan_burns_2019.png","Permanent","1582051562","2020","02"
"17150","2745","Crescendo, a CREATE-X startup aquired by Ultimate Guitar, is an AI-powered interactive music trainer that facilitates focused practice and immediate feedback. ","image/jpeg","istock-1049430556_crescendo.jpg","public://uploads/2020/02/istock-1049430556_crescendo.jpg","Permanent","1582555415","2020","02"
"17162","2755","Graduate Certificate in Data Science for Chemical Engineers","image/jpeg","graduate_certificate_data_science_chemical_industry.jpg","public://uploads/2020/03/graduate_certificate_data_science_chemical_industry_0.jpg","Permanent","1583267381","2020","03"
"17166","2762","Quinnell's third internship was with Ford Motor Company where she did design and release engineering for side door closure applications.","image/jpeg","quinnell_ford_internship.jpg","public://uploads/2020/03/quinnell_ford_internship.jpg","Permanent","1583419770","2020","03"
